,sessionID,labels,positive,neutral,negative,dims,time_shape,path
1492,Ses02F_impro03_F029,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro03\Ses02F_impro03_F029.pt
1493,Ses02F_impro03_F030,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro03\Ses02F_impro03_F030.pt
1494,Ses02F_impro03_M001,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro03\Ses02F_impro03_M001.pt
1495,Ses02F_impro03_M002,sur,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro03\Ses02F_impro03_M002.pt
1496,Ses02F_impro03_M004,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro03\Ses02F_impro03_M004.pt
1497,Ses02F_impro03_M005,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro03\Ses02F_impro03_M005.pt
1498,Ses02F_impro03_M006,sur,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro03\Ses02F_impro03_M006.pt
1499,Ses02F_impro03_M007,sur,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro03\Ses02F_impro03_M007.pt
1500,Ses02F_impro03_M009,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro03\Ses02F_impro03_M009.pt
1501,Ses02F_impro03_M010,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro03\Ses02F_impro03_M010.pt
1502,Ses02F_impro03_M011,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro03\Ses02F_impro03_M011.pt
1503,Ses02F_impro03_M012,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro03\Ses02F_impro03_M012.pt
1504,Ses02F_impro03_M013,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro03\Ses02F_impro03_M013.pt
1505,Ses02F_impro03_M014,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro03\Ses02F_impro03_M014.pt
1506,Ses02F_impro03_M015,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro03\Ses02F_impro03_M015.pt
1507,Ses02F_impro03_M016,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro03\Ses02F_impro03_M016.pt
1508,Ses02F_impro03_M017,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro03\Ses02F_impro03_M017.pt
1509,Ses02F_impro03_M018,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro03\Ses02F_impro03_M018.pt
1510,Ses02F_impro03_M019,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro03\Ses02F_impro03_M019.pt
1511,Ses02F_impro03_M020,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro03\Ses02F_impro03_M020.pt
1512,Ses02F_impro03_M022,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro03\Ses02F_impro03_M022.pt
1513,Ses02F_impro03_M023,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro03\Ses02F_impro03_M023.pt
1514,Ses02F_impro03_M024,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro03\Ses02F_impro03_M024.pt
1515,Ses02F_impro03_M025,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro03\Ses02F_impro03_M025.pt
1516,Ses02F_impro03_M026,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro03\Ses02F_impro03_M026.pt
1517,Ses02F_impro04_F000,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro04\Ses02F_impro04_F000.pt
1518,Ses02F_impro04_F001,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro04\Ses02F_impro04_F001.pt
1519,Ses02F_impro04_F002,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro04\Ses02F_impro04_F002.pt
1520,Ses02F_impro04_F003,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro04\Ses02F_impro04_F003.pt
1521,Ses02F_impro04_F004,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro04\Ses02F_impro04_F004.pt
1522,Ses02F_impro04_F005,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro04\Ses02F_impro04_F005.pt
1523,Ses02F_impro04_F006,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro04\Ses02F_impro04_F006.pt
1524,Ses02F_impro04_F007,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro04\Ses02F_impro04_F007.pt
1525,Ses02F_impro04_F008,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro04\Ses02F_impro04_F008.pt
1526,Ses02F_impro04_F009,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro04\Ses02F_impro04_F009.pt
1527,Ses02F_impro04_F010,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro04\Ses02F_impro04_F010.pt
1528,Ses02F_impro04_F011,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro04\Ses02F_impro04_F011.pt
1529,Ses02F_impro04_F012,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro04\Ses02F_impro04_F012.pt
1530,Ses02F_impro04_F013,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro04\Ses02F_impro04_F013.pt
1531,Ses02F_impro04_F014,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro04\Ses02F_impro04_F014.pt
1532,Ses02F_impro04_F015,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro04\Ses02F_impro04_F015.pt
1533,Ses02F_impro04_F016,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro04\Ses02F_impro04_F016.pt
1534,Ses02F_impro04_M000,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro04\Ses02F_impro04_M000.pt
1535,Ses02F_impro04_M001,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro04\Ses02F_impro04_M001.pt
1536,Ses02F_impro04_M003,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro04\Ses02F_impro04_M003.pt
1537,Ses02F_impro04_M004,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro04\Ses02F_impro04_M004.pt
1538,Ses02F_impro04_M005,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro04\Ses02F_impro04_M005.pt
1539,Ses02F_impro04_M006,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro04\Ses02F_impro04_M006.pt
1540,Ses02F_impro04_M007,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro04\Ses02F_impro04_M007.pt
1541,Ses02F_impro04_M008,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro04\Ses02F_impro04_M008.pt
1542,Ses02F_impro04_M009,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro04\Ses02F_impro04_M009.pt
1543,Ses02F_impro04_M010,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro04\Ses02F_impro04_M010.pt
1544,Ses02F_impro04_M011,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro04\Ses02F_impro04_M011.pt
1545,Ses02F_impro04_M012,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro04\Ses02F_impro04_M012.pt
1546,Ses02F_impro04_M013,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro04\Ses02F_impro04_M013.pt
1547,Ses02F_impro04_M014,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro04\Ses02F_impro04_M014.pt
1548,Ses02F_impro04_M015,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro04\Ses02F_impro04_M015.pt
1549,Ses02F_impro04_M016,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro04\Ses02F_impro04_M016.pt
1550,Ses02F_impro04_M017,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro04\Ses02F_impro04_M017.pt
1551,Ses02F_impro04_M018,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro04\Ses02F_impro04_M018.pt
1552,Ses02F_impro04_M019,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro04\Ses02F_impro04_M019.pt
1553,Ses02F_impro05_F000,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro05\Ses02F_impro05_F000.pt
1554,Ses02F_impro05_F001,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro05\Ses02F_impro05_F001.pt
1555,Ses02F_impro05_F002,sur,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro05\Ses02F_impro05_F002.pt
1556,Ses02F_impro05_F003,sur,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro05\Ses02F_impro05_F003.pt
1557,Ses02F_impro05_F004,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro05\Ses02F_impro05_F004.pt
1558,Ses02F_impro05_F005,sur,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro05\Ses02F_impro05_F005.pt
1559,Ses02F_impro05_F006,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro05\Ses02F_impro05_F006.pt
1560,Ses02F_impro05_F007,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro05\Ses02F_impro05_F007.pt
1561,Ses02F_impro05_F010,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro05\Ses02F_impro05_F010.pt
1562,Ses02F_impro05_F011,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro05\Ses02F_impro05_F011.pt
1563,Ses02F_impro05_F013,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro05\Ses02F_impro05_F013.pt
1564,Ses02F_impro05_F014,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro05\Ses02F_impro05_F014.pt
1565,Ses02F_impro05_F015,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro05\Ses02F_impro05_F015.pt
1566,Ses02F_impro05_F016,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro05\Ses02F_impro05_F016.pt
1567,Ses02F_impro05_F017,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro05\Ses02F_impro05_F017.pt
1568,Ses02F_impro05_F018,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro05\Ses02F_impro05_F018.pt
1569,Ses02F_impro05_F019,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro05\Ses02F_impro05_F019.pt
1570,Ses02F_impro05_F020,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro05\Ses02F_impro05_F020.pt
1571,Ses02F_impro05_F022,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro05\Ses02F_impro05_F022.pt
1572,Ses02F_impro05_M000,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro05\Ses02F_impro05_M000.pt
1573,Ses02F_impro05_M001,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro05\Ses02F_impro05_M001.pt
1574,Ses02F_impro05_M002,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro05\Ses02F_impro05_M002.pt
1575,Ses02F_impro05_M003,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro05\Ses02F_impro05_M003.pt
1576,Ses02F_impro05_M004,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro05\Ses02F_impro05_M004.pt
1577,Ses02F_impro05_M005,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro05\Ses02F_impro05_M005.pt
1578,Ses02F_impro05_M006,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro05\Ses02F_impro05_M006.pt
1579,Ses02F_impro05_M007,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro05\Ses02F_impro05_M007.pt
1580,Ses02F_impro05_M008,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro05\Ses02F_impro05_M008.pt
1581,Ses02F_impro05_M009,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro05\Ses02F_impro05_M009.pt
1582,Ses02F_impro05_M010,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro05\Ses02F_impro05_M010.pt
1583,Ses02F_impro05_M011,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro05\Ses02F_impro05_M011.pt
1584,Ses02F_impro05_M012,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro05\Ses02F_impro05_M012.pt
1585,Ses02F_impro05_M013,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro05\Ses02F_impro05_M013.pt
1586,Ses02F_impro05_M014,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro05\Ses02F_impro05_M014.pt
1587,Ses02F_impro05_M015,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro05\Ses02F_impro05_M015.pt
1588,Ses02F_impro05_M016,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro05\Ses02F_impro05_M016.pt
1589,Ses02F_impro05_M017,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro05\Ses02F_impro05_M017.pt
1590,Ses02F_impro05_M018,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro05\Ses02F_impro05_M018.pt
1591,Ses02F_impro05_M019,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro05\Ses02F_impro05_M019.pt
1592,Ses02F_impro05_M020,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro05\Ses02F_impro05_M020.pt
1593,Ses02F_impro05_M021,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro05\Ses02F_impro05_M021.pt
1594,Ses02F_impro06_F000,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro06\Ses02F_impro06_F000.pt
1595,Ses02F_impro06_F001,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro06\Ses02F_impro06_F001.pt
1596,Ses02F_impro06_F002,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro06\Ses02F_impro06_F002.pt
1597,Ses02F_impro06_F003,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro06\Ses02F_impro06_F003.pt
1598,Ses02F_impro06_F004,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro06\Ses02F_impro06_F004.pt
1599,Ses02F_impro06_F005,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro06\Ses02F_impro06_F005.pt
1600,Ses02F_impro06_F006,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro06\Ses02F_impro06_F006.pt
1601,Ses02F_impro06_F007,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro06\Ses02F_impro06_F007.pt
1602,Ses02F_impro06_F008,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro06\Ses02F_impro06_F008.pt
1603,Ses02F_impro06_F009,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro06\Ses02F_impro06_F009.pt
1604,Ses02F_impro06_F010,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro06\Ses02F_impro06_F010.pt
1605,Ses02F_impro06_F011,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro06\Ses02F_impro06_F011.pt
1606,Ses02F_impro06_F012,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro06\Ses02F_impro06_F012.pt
1607,Ses02F_impro06_F013,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro06\Ses02F_impro06_F013.pt
1608,Ses02F_impro06_F014,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro06\Ses02F_impro06_F014.pt
1609,Ses02F_impro06_M000,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro06\Ses02F_impro06_M000.pt
1610,Ses02F_impro06_M001,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro06\Ses02F_impro06_M001.pt
1611,Ses02F_impro06_M002,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro06\Ses02F_impro06_M002.pt
1612,Ses02F_impro06_M003,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro06\Ses02F_impro06_M003.pt
1613,Ses02F_impro06_M004,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro06\Ses02F_impro06_M004.pt
1614,Ses02F_impro06_M005,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro06\Ses02F_impro06_M005.pt
1615,Ses02F_impro06_M006,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro06\Ses02F_impro06_M006.pt
1616,Ses02F_impro06_M007,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro06\Ses02F_impro06_M007.pt
1617,Ses02F_impro06_M008,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro06\Ses02F_impro06_M008.pt
1618,Ses02F_impro06_M009,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session2\sentences\mfcc\Ses02F_impro06\Ses02F_impro06_M009.pt
